genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
AS23ysBPME_305.fna,1252_0,0.050000000000000044,average,ANImf,1252
AS08sgBPME_218.fna,1253_1,0.050000000000000044,average,ANImf,1253
AS10tlH2TH_296.fna,1253_1,0.050000000000000044,average,ANImf,1253
AS23ysBPME_258.fna,1253_1,0.050000000000000044,average,ANImf,1253
AS01afH2WH_11.fna,1253_2,0.050000000000000044,average,ANImf,1253
AS08sgBPME_105.fna,1253_2,0.050000000000000044,average,ANImf,1253
AS09scLD_369.fna,1253_2,0.050000000000000044,average,ANImf,1253
AS20ysBPTH_121.fna,1253_2,0.050000000000000044,average,ANImf,1253
AS21ysBPME_258.fna,1253_2,0.050000000000000044,average,ANImf,1253
AS23ysBPME_104.fna,1253_2,0.050000000000000044,average,ANImf,1253
AS25fmACSIPFO_71.fna,1253_2,0.050000000000000044,average,ANImf,1253
AS23ysBPME_169.fna,1254_0,0.050000000000000044,average,ANImf,1254
AS23ysBPME_82.fna,1255_0,0.050000000000000044,average,ANImf,1255
AS02xzSISU_27.fna,1256_1,0.050000000000000044,average,ANImf,1256
AS09scLD_303.fna,1256_1,0.050000000000000044,average,ANImf,1256
AS20ysBPTH_133.fna,1256_1,0.050000000000000044,average,ANImf,1256
DTU-pt_155.fna,1256_1,0.050000000000000044,average,ANImf,1256
AS23ysBPME_162.fna,1257_1,0.050000000000000044,average,ANImf,1257
AS24abBPME_1.fna,1257_1,0.050000000000000044,average,ANImf,1257
AS08sgBPME_200.fna,1258_1,0.050000000000000044,average,ANImf,1258
AS23ysBPME_332.fna,1258_1,0.050000000000000044,average,ANImf,1258
AS31mySISU_132.fna,1258_1,0.050000000000000044,average,ANImf,1258
DTU-pt_154.fna,1259_0,0.050000000000000044,average,ANImf,1259
AS02xzSISU_41.fna,1260_1,0.050000000000000044,average,ANImf,1260
AS07pgkLD_86.fna,1260_1,0.050000000000000044,average,ANImf,1260
AS09scLD_121.fna,1260_1,0.050000000000000044,average,ANImf,1260
AS31mySISU_11.fna,1260_1,0.050000000000000044,average,ANImf,1260
DTU-pt_001.fna,1260_1,0.050000000000000044,average,ANImf,1260
AS23ysBPME_29.fna,1261_1,0.050000000000000044,average,ANImf,1261
AS31mySISU_1.fna,1261_1,0.050000000000000044,average,ANImf,1261
DTU-pt_077.fna,1261_1,0.050000000000000044,average,ANImf,1261
AS23ysBPME_265.fna,1262_0,0.050000000000000044,average,ANImf,1262
AS23ysBPME_22.fna,1263_0,0.050000000000000044,average,ANImf,1263
AS08sgBPME_201.fna,1264_1,0.050000000000000044,average,ANImf,1264
AS21ysBPME_324.fna,1264_1,0.050000000000000044,average,ANImf,1264
AS22ysBPME_43.fna,1264_1,0.050000000000000044,average,ANImf,1264
AS23ysBPME_199.fna,1264_1,0.050000000000000044,average,ANImf,1264
AS24abBPME_105.fna,1264_2,0.050000000000000044,average,ANImf,1264
AS07pgkLD_236.fna,1265_1,0.050000000000000044,average,ANImf,1265
AS09scLD_401.fna,1265_1,0.050000000000000044,average,ANImf,1265
AS20ysBPTH_92.fna,1265_1,0.050000000000000044,average,ANImf,1265
AS31mySISU_40.fna,1265_1,0.050000000000000044,average,ANImf,1265
DTU-pt_186.fna,1265_1,0.050000000000000044,average,ANImf,1265
AS07pgkLD_116.fna,1266_1,0.050000000000000044,average,ANImf,1266
AS09scLD_109.fna,1266_1,0.050000000000000044,average,ANImf,1266
AS20ysBPTH_54.fna,1266_1,0.050000000000000044,average,ANImf,1266
DTU-pt_050.fna,1266_1,0.050000000000000044,average,ANImf,1266
AS02xzSISU_30.fna,1267_1,0.050000000000000044,average,ANImf,1267
AS07pgkLD_129.fna,1267_1,0.050000000000000044,average,ANImf,1267
AS09scLD_324.fna,1267_1,0.050000000000000044,average,ANImf,1267
AS31mySISU_5.fna,1267_1,0.050000000000000044,average,ANImf,1267
DTU-pt_127.fna,1267_1,0.050000000000000044,average,ANImf,1267
AS09scLD_67.fna,1268_0,0.050000000000000044,average,ANImf,1268
AS07pgkLD_48.fna,1269_1,0.050000000000000044,average,ANImf,1269
AS09scLD_260.fna,1269_1,0.050000000000000044,average,ANImf,1269
AS31mySISU_137.fna,1269_1,0.050000000000000044,average,ANImf,1269
AS07pgkLD_223.fna,1270_1,0.050000000000000044,average,ANImf,1270
AS09scLD_382.fna,1270_1,0.050000000000000044,average,ANImf,1270
AS20ysBPTH_82.fna,1270_1,0.050000000000000044,average,ANImf,1270
AS31mySISU_107.fna,1270_1,0.050000000000000044,average,ANImf,1270
AS4IglBPLE_55.fna,1270_1,0.050000000000000044,average,ANImf,1270
AS09scLD_410.fna,1271_0,0.050000000000000044,average,ANImf,1271
AS02xzSISU_82.fna,1272_1,0.050000000000000044,average,ANImf,1272
AS09scLD_413.fna,1272_1,0.050000000000000044,average,ANImf,1272
AS20ysBPTH_19.fna,1272_1,0.050000000000000044,average,ANImf,1272
DTU-pt_034.fna,1272_1,0.050000000000000044,average,ANImf,1272
AS04akNAM_87.fna,1273_0,0.050000000000000044,average,ANImf,1273
AS07pgkLD_199.fna,1274_1,0.050000000000000044,average,ANImf,1274
AS20ysBPTH_37.fna,1274_1,0.050000000000000044,average,ANImf,1274
AS31mySISU_27.fna,1274_1,0.050000000000000044,average,ANImf,1274
AS20ysBPTH_15.fna,1275_1,0.050000000000000044,average,ANImf,1275
AS31mySISU_135.fna,1275_1,0.050000000000000044,average,ANImf,1275
DTU-pt_115.fna,1276_0,0.050000000000000044,average,ANImf,1276
AS08sgBPME_122.fna,1277_0,0.050000000000000044,average,ANImf,1277
AS08sgBPME_396.fna,1278_0,0.050000000000000044,average,ANImf,1278
AS05jafATM_18.fna,1279_0,0.050000000000000044,average,ANImf,1279
AS07pgkLD_94.fna,1280_0,0.050000000000000044,average,ANImf,1280
AS29adLBPA_183.fna,1281_0,0.050000000000000044,average,ANImf,1281
AS09scLD_285.fna,1282_0,0.050000000000000044,average,ANImf,1282
DTU-pt_168.fna,1283_0,0.050000000000000044,average,ANImf,1283
AS09scLD_388.fna,1284_0,0.050000000000000044,average,ANImf,1284
AS22ysBPME_61.fna,1285_0,0.050000000000000044,average,ANImf,1285
AS31mySISU_138.fna,1286_0,0.050000000000000044,average,ANImf,1286
AS31mySISU_77.fna,1287_0,0.050000000000000044,average,ANImf,1287
AS31mySISU_28.fna,1288_0,0.050000000000000044,average,ANImf,1288
AS08sgBPME_52.fna,1289_1,0.050000000000000044,average,ANImf,1289
AS21ysBPME_233.fna,1289_1,0.050000000000000044,average,ANImf,1289
AS22ysBPME_319.fna,1289_1,0.050000000000000044,average,ANImf,1289
AS23ysBPME_222.fna,1289_1,0.050000000000000044,average,ANImf,1289
AS24abBPME_58.fna,1289_1,0.050000000000000044,average,ANImf,1289
AS02xzSISU_35.fna,1290_0,0.050000000000000044,average,ANImf,1290
AS23ysBPME_37.fna,1291_0,0.050000000000000044,average,ANImf,1291
AS27yjCOA_19.fna,1292_0,0.050000000000000044,average,ANImf,1292
AS27yjCOA_89.fna,1293_0,0.050000000000000044,average,ANImf,1293
AS21ysBPME_137.fna,1294_1,0.050000000000000044,average,ANImf,1294
AS22ysBPME_248.fna,1294_1,0.050000000000000044,average,ANImf,1294
AS22ysBPME_167.fna,1295_0,0.050000000000000044,average,ANImf,1295
AS08sgBPME_231.fna,1296_1,0.050000000000000044,average,ANImf,1296
AS23ysBPME_233.fna,1296_1,0.050000000000000044,average,ANImf,1296
AS05jafATM_43.fna,1297_1,0.050000000000000044,average,ANImf,1297
AS08sgBPME_48.fna,1297_1,0.050000000000000044,average,ANImf,1297
AS10tlH2TH_108.fna,1297_1,0.050000000000000044,average,ANImf,1297
AS21ysBPME_203.fna,1297_1,0.050000000000000044,average,ANImf,1297
AS22ysBPME_116.fna,1297_1,0.050000000000000044,average,ANImf,1297
AS08sgBPME_73.fna,1298_1,0.050000000000000044,average,ANImf,1298
AS09scLD_42.fna,1298_1,0.050000000000000044,average,ANImf,1298
AS20ysBPTH_53.fna,1298_1,0.050000000000000044,average,ANImf,1298
AS21ysBPME_274.fna,1298_1,0.050000000000000044,average,ANImf,1298
AS09scLD_32.fna,1299_1,0.050000000000000044,average,ANImf,1299
AS15tlH2ME_9.fna,1299_1,0.050000000000000044,average,ANImf,1299
AS09scLD_235.fna,1300_1,0.050000000000000044,average,ANImf,1300
AS10tlH2TH_237.fna,1300_1,0.050000000000000044,average,ANImf,1300
AS05jafATM_6.fna,1301_1,0.050000000000000044,average,ANImf,1301
AS08sgBPME_174.fna,1301_1,0.050000000000000044,average,ANImf,1301
AS10tlH2TH_406.fna,1301_1,0.050000000000000044,average,ANImf,1301
AS20ysBPTH_59.fna,1301_1,0.050000000000000044,average,ANImf,1301
AS21ysBPME_21.fna,1301_1,0.050000000000000044,average,ANImf,1301
AS22ysBPME_295.fna,1301_1,0.050000000000000044,average,ANImf,1301
AS23ysBPME_67.fna,1301_1,0.050000000000000044,average,ANImf,1301
AS24abBPME_108.fna,1301_1,0.050000000000000044,average,ANImf,1301
AS10tlH2TH_220.fna,1302_0,0.050000000000000044,average,ANImf,1302
AS09scLD_130.fna,1303_0,0.050000000000000044,average,ANImf,1303
DTU-pt_170.fna,1304_0,0.050000000000000044,average,ANImf,1304
AS08sgBPME_140.fna,1305_1,0.050000000000000044,average,ANImf,1305
AS20ysBPTH_77.fna,1305_1,0.050000000000000044,average,ANImf,1305
AS21ysBPME_98.fna,1305_1,0.050000000000000044,average,ANImf,1305
AS22ysBPME_332.fna,1305_1,0.050000000000000044,average,ANImf,1305
AS23ysBPME_66.fna,1305_1,0.050000000000000044,average,ANImf,1305
AS24abBPME_22.fna,1305_1,0.050000000000000044,average,ANImf,1305
AS13imBPTH_14.fna,1306_1,0.050000000000000044,average,ANImf,1306
AS20ysBPTH_47.fna,1306_1,0.050000000000000044,average,ANImf,1306
AS25fmACSIPFO_9.fna,1306_1,0.050000000000000044,average,ANImf,1306
AS20ysBPTH_87.fna,1307_0,0.050000000000000044,average,ANImf,1307
AS08sgBPME_230.fna,1308_0,0.050000000000000044,average,ANImf,1308
AS29adLBPA_56.fna,1309_0,0.050000000000000044,average,ANImf,1309
AS01afH2WH_61.fna,1310_1,0.050000000000000044,average,ANImf,1310
AS28xzH2AC_130.fna,1310_1,0.050000000000000044,average,ANImf,1310
AS28xzH2AC_88.fna,1310_1,0.050000000000000044,average,ANImf,1310
AS07pgkLD_206.fna,1311_0,0.050000000000000044,average,ANImf,1311
AS08sgBPME_319.fna,1312_1,0.050000000000000044,average,ANImf,1312
AS21ysBPME_67.fna,1312_1,0.050000000000000044,average,ANImf,1312
AS21ysBPME_25.fna,1313_1,0.050000000000000044,average,ANImf,1313
AS22ysBPME_141.fna,1313_1,0.050000000000000044,average,ANImf,1313
AS06rmzACSIP_412.fna,1314_1,0.050000000000000044,average,ANImf,1314
AS21ysBPME_355.fna,1314_1,0.050000000000000044,average,ANImf,1314
AS22ysBPME_220.fna,1314_1,0.050000000000000044,average,ANImf,1314
AS09scLD_238.fna,1315_0,0.050000000000000044,average,ANImf,1315
AS29adLBPA_227.fna,1316_0,0.050000000000000044,average,ANImf,1316
AS09scLD_16.fna,1317_0,0.050000000000000044,average,ANImf,1317
AS09scLD_397.fna,1318_0,0.050000000000000044,average,ANImf,1318
AS23ysBPME_315.fna,1319_0,0.050000000000000044,average,ANImf,1319
AS23ysBPME_244.fna,1320_1,0.050000000000000044,average,ANImf,1320
AS31mySISU_97.fna,1320_1,0.050000000000000044,average,ANImf,1320
AS08sgBPME_278.fna,1321_1,0.050000000000000044,average,ANImf,1321
AS23ysBPME_227.fna,1321_1,0.050000000000000044,average,ANImf,1321
AS31mySISU_101.fna,1322_0,0.050000000000000044,average,ANImf,1322
AS23ysBPME_34.fna,1323_0,0.050000000000000044,average,ANImf,1323
AS21ysBPME_228.fna,1324_1,0.050000000000000044,average,ANImf,1324
AS23ysBPME_55.fna,1324_1,0.050000000000000044,average,ANImf,1324
AS23ysBPME_201.fna,1325_1,0.050000000000000044,average,ANImf,1325
AS31mySISU_90.fna,1325_1,0.050000000000000044,average,ANImf,1325
AS21ysBPME_201.fna,1326_0,0.050000000000000044,average,ANImf,1326
AS08sgBPME_58.fna,1327_1,0.050000000000000044,average,ANImf,1327
AS19jrsBPTG_33.fna,1327_1,0.050000000000000044,average,ANImf,1327
AS21ysBPME_357.fna,1327_1,0.050000000000000044,average,ANImf,1327
AS24abBPME_29.fna,1327_1,0.050000000000000044,average,ANImf,1327
AS06rmzACSIP_430.fna,1328_1,0.050000000000000044,average,ANImf,1328
AS29adLBPA_96.fna,1328_1,0.050000000000000044,average,ANImf,1328
AS29adLBPA_102.fna,1329_0,0.050000000000000044,average,ANImf,1329
AS27yjCOA_103.fna,1330_0,0.050000000000000044,average,ANImf,1330
AS27yjCOA_59.fna,1331_0,0.050000000000000044,average,ANImf,1331
AS24abBPME_139.fna,1332_0,0.050000000000000044,average,ANImf,1332
AS27yjCOA_140.fna,1333_0,0.050000000000000044,average,ANImf,1333
AS27yjCOA_197.fna,1334_0,0.050000000000000044,average,ANImf,1334
AS08sgBPME_125.fna,1335_1,0.050000000000000044,average,ANImf,1335
AS4FglBPSI_12.fna,1335_1,0.050000000000000044,average,ANImf,1335
AS4IglBPLE_53.fna,1335_1,0.050000000000000044,average,ANImf,1335
AS29adLBPA_108.fna,1336_0,0.050000000000000044,average,ANImf,1336
AS08sgBPME_69.fna,1337_1,0.050000000000000044,average,ANImf,1337
AS21ysBPME_288.fna,1337_1,0.050000000000000044,average,ANImf,1337
AS23ysBPME_246.fna,1337_1,0.050000000000000044,average,ANImf,1337
AS05jafATM_11.fna,1338_1,0.050000000000000044,average,ANImf,1338
AS08sgBPME_454.fna,1338_1,0.050000000000000044,average,ANImf,1338
AS21ysBPME_241.fna,1338_1,0.050000000000000044,average,ANImf,1338
AS23ysBPME_299.fna,1338_1,0.050000000000000044,average,ANImf,1338
AS24abBPME_114.fna,1338_1,0.050000000000000044,average,ANImf,1338
AS31mySISU_106.fna,1338_1,0.050000000000000044,average,ANImf,1338
AS08sgBPME_440.fna,1339_1,0.050000000000000044,average,ANImf,1339
AS21ysBPME_235.fna,1339_1,0.050000000000000044,average,ANImf,1339
AS06rmzACSIP_177.fna,1340_1,0.050000000000000044,average,ANImf,1340
AS21ysBPME_106.fna,1340_1,0.050000000000000044,average,ANImf,1340
AS08sgBPME_51.fna,1341_0,0.050000000000000044,average,ANImf,1341
AS05jafATM_61.fna,1342_1,0.050000000000000044,average,ANImf,1342
AS08sgBPME_279.fna,1342_1,0.050000000000000044,average,ANImf,1342
AS21ysBPME_337.fna,1342_1,0.050000000000000044,average,ANImf,1342
AS22ysBPME_154.fna,1342_1,0.050000000000000044,average,ANImf,1342
AS23ysBPME_310.fna,1342_1,0.050000000000000044,average,ANImf,1342
AS24abBPME_18.fna,1342_1,0.050000000000000044,average,ANImf,1342
AS31mySISU_145.fna,1342_1,0.050000000000000044,average,ANImf,1342
DTU-pt_065.fna,1342_1,0.050000000000000044,average,ANImf,1342
AS18jrsBPVS_9.fna,1343_0,0.050000000000000044,average,ANImf,1343
AS05jafATM_64.fna,1344_1,0.050000000000000044,average,ANImf,1344
AS08sgBPME_432.fna,1344_1,0.050000000000000044,average,ANImf,1344
AS10tlH2TH_248.fna,1344_1,0.050000000000000044,average,ANImf,1344
AS21ysBPME_110.fna,1344_1,0.050000000000000044,average,ANImf,1344
AS22ysBPME_68.fna,1344_1,0.050000000000000044,average,ANImf,1344
AS23ysBPME_185.fna,1345_0,0.050000000000000044,average,ANImf,1345
AS06rmzACSIP_350.fna,1346_1,0.050000000000000044,average,ANImf,1346
AS21ysBPME_210.fna,1346_1,0.050000000000000044,average,ANImf,1346
AS22ysBPME_200.fna,1346_1,0.050000000000000044,average,ANImf,1346
AS16jrsBPLL_3.fna,1347_0,0.050000000000000044,average,ANImf,1347
AS4BglBPHE_13.fna,1348_0,0.050000000000000044,average,ANImf,1348
AS08sgBPME_400.fna,1349_1,0.050000000000000044,average,ANImf,1349
AS21ysBPME_28.fna,1349_1,0.050000000000000044,average,ANImf,1349
AS22ysBPME_192.fna,1349_1,0.050000000000000044,average,ANImf,1349
AS23ysBPME_6.fna,1349_1,0.050000000000000044,average,ANImf,1349
AS24abBPME_122.fna,1349_1,0.050000000000000044,average,ANImf,1349
AS07pgkLD_197.fna,1350_0,0.050000000000000044,average,ANImf,1350
AS08sgBPME_462.fna,1351_1,0.050000000000000044,average,ANImf,1351
DTU-pt_171.fna,1351_1,0.050000000000000044,average,ANImf,1351
AS29adLBPA_210.fna,1352_0,0.050000000000000044,average,ANImf,1352
AS05jafATM_57.fna,1353_1,0.050000000000000044,average,ANImf,1353
AS08sgBPME_136.fna,1353_1,0.050000000000000044,average,ANImf,1353
AS09scLD_112.fna,1353_1,0.050000000000000044,average,ANImf,1353
AS05jafATM_97.fna,1354_1,0.050000000000000044,average,ANImf,1354
AS20ysBPTH_91.fna,1354_1,0.050000000000000044,average,ANImf,1354
AS23ysBPME_157.fna,1354_1,0.050000000000000044,average,ANImf,1354
AS31mySISU_122.fna,1354_1,0.050000000000000044,average,ANImf,1354
AS19jrsBPTG_11.fna,1355_0,0.050000000000000044,average,ANImf,1355
AS04akNAM_44.fna,1356_0,0.050000000000000044,average,ANImf,1356
AS10tlH2TH_91.fna,1357_0,0.050000000000000044,average,ANImf,1357
AS06rmzACSIP_570.fna,1358_1,0.050000000000000044,average,ANImf,1358
AS22ysBPME_135.fna,1358_1,0.050000000000000044,average,ANImf,1358
AS08sgBPME_254.fna,1359_1,0.050000000000000044,average,ANImf,1359
AS21ysBPME_91.fna,1359_1,0.050000000000000044,average,ANImf,1359
AS23ysBPME_251.fna,1359_1,0.050000000000000044,average,ANImf,1359
AS24abBPME_135.fna,1359_1,0.050000000000000044,average,ANImf,1359
AS09scLD_209.fna,1360_0,0.050000000000000044,average,ANImf,1360
AS23ysBPME_13.fna,1361_0,0.050000000000000044,average,ANImf,1361
AS09scLD_189.fna,1362_1,0.050000000000000044,average,ANImf,1362
AS10tlH2TH_364.fna,1362_1,0.050000000000000044,average,ANImf,1362
AS15tlH2ME_175.fna,1362_1,0.050000000000000044,average,ANImf,1362
AS07pgkLD_158.fna,1363_0,0.050000000000000044,average,ANImf,1363
AS09scLD_156.fna,1364_0,0.050000000000000044,average,ANImf,1364
AS21ysBPME_326.fna,1365_0,0.050000000000000044,average,ANImf,1365
AS06rmzACSIP_550.fna,1366_1,0.050000000000000044,average,ANImf,1366
AS07pgkLD_200.fna,1366_1,0.050000000000000044,average,ANImf,1366
AS08sgBPME_360.fna,1366_1,0.050000000000000044,average,ANImf,1366
AS08sgBPME_15.fna,1367_0,0.050000000000000044,average,ANImf,1367
AS09scLD_404.fna,1368_1,0.050000000000000044,average,ANImf,1368
AS15tlH2ME_227.fna,1368_1,0.050000000000000044,average,ANImf,1368
AS08sgBPME_298.fna,1369_0,0.050000000000000044,average,ANImf,1369
AS27yjCOA_212.fna,1370_0,0.050000000000000044,average,ANImf,1370
AS01afH2WH_26.fna,1371_1,0.050000000000000044,average,ANImf,1371
AS02xzSISU_76.fna,1371_1,0.050000000000000044,average,ANImf,1371
AS04akNAM_73.fna,1371_1,0.050000000000000044,average,ANImf,1371
AS05jafATM_34.fna,1371_1,0.050000000000000044,average,ANImf,1371
AS07pgkLD_135.fna,1371_1,0.050000000000000044,average,ANImf,1371
AS09scLD_14.fna,1371_1,0.050000000000000044,average,ANImf,1371
AS13imBPTH_10.fna,1371_1,0.050000000000000044,average,ANImf,1371
AS15tlH2ME_194.fna,1371_1,0.050000000000000044,average,ANImf,1371
AS20ysBPTH_103.fna,1371_1,0.050000000000000044,average,ANImf,1371
AS25fmACSIPFO_73.fna,1371_1,0.050000000000000044,average,ANImf,1371
AS28xzH2AC_108.fna,1371_1,0.050000000000000044,average,ANImf,1371
AS28xzH2AC_13.fna,1371_1,0.050000000000000044,average,ANImf,1371
AS31mySISU_47.fna,1371_1,0.050000000000000044,average,ANImf,1371
AS4GglBPBL_15.fna,1371_1,0.050000000000000044,average,ANImf,1371
AS4IglBPLE_38.fna,1371_1,0.050000000000000044,average,ANImf,1371
AS4JglBPFI_21.fna,1371_1,0.050000000000000044,average,ANImf,1371
DTU-pt_061.fna,1371_1,0.050000000000000044,average,ANImf,1371
AS01afH2WH_6.fna,1372_0,0.050000000000000044,average,ANImf,1372
AS06rmzACSIP_191.fna,1373_0,0.050000000000000044,average,ANImf,1373
AS07pgkLD_216.fna,1374_1,0.050000000000000044,average,ANImf,1374
AS09scLD_192.fna,1374_1,0.050000000000000044,average,ANImf,1374
AS10tlH2TH_184.fna,1374_1,0.050000000000000044,average,ANImf,1374
AS21ysBPME_331.fna,1375_0,0.050000000000000044,average,ANImf,1375
AS29adLBPA_127.fna,1376_0,0.050000000000000044,average,ANImf,1376
AS08sgBPME_237.fna,1377_1,0.050000000000000044,average,ANImf,1377
AS24abBPME_66.fna,1377_1,0.050000000000000044,average,ANImf,1377
AS05jafATM_21.fna,1378_1,0.050000000000000044,average,ANImf,1378
AS06rmzACSIP_95.fna,1378_1,0.050000000000000044,average,ANImf,1378
AS08sgBPME_245.fna,1378_1,0.050000000000000044,average,ANImf,1378
AS10tlH2TH_262.fna,1378_1,0.050000000000000044,average,ANImf,1378
AS21ysBPME_333.fna,1378_1,0.050000000000000044,average,ANImf,1378
AS22ysBPME_97.fna,1378_1,0.050000000000000044,average,ANImf,1378
AS08sgBPME_39.fna,1379_1,0.050000000000000044,average,ANImf,1379
AS10tlH2TH_425.fna,1379_1,0.050000000000000044,average,ANImf,1379
AS21ysBPME_187.fna,1379_1,0.050000000000000044,average,ANImf,1379
AS23ysBPME_171.fna,1379_1,0.050000000000000044,average,ANImf,1379
AS24abBPME_59.fna,1379_1,0.050000000000000044,average,ANImf,1379
AS07pgkLD_224.fna,1380_0,0.050000000000000044,average,ANImf,1380
AS06rmzACSIP_414.fna,1381_1,0.050000000000000044,average,ANImf,1381
AS08sgBPME_359.fna,1381_1,0.050000000000000044,average,ANImf,1381
AS21ysBPME_139.fna,1381_1,0.050000000000000044,average,ANImf,1381
AS22ysBPME_210.fna,1381_1,0.050000000000000044,average,ANImf,1381
DTU-pt_041.fna,1381_1,0.050000000000000044,average,ANImf,1381
AS25fmACSIPFO_18.fna,1382_0,0.050000000000000044,average,ANImf,1382
AS06rmzACSIP_282.fna,1383_0,0.050000000000000044,average,ANImf,1383
AS29adLBPA_88.fna,1384_0,0.050000000000000044,average,ANImf,1384
AS08sgBPME_408.fna,1385_1,0.050000000000000044,average,ANImf,1385
AS23ysBPME_290.fna,1385_1,0.050000000000000044,average,ANImf,1385
AS08sgBPME_338.fna,1386_1,0.050000000000000044,average,ANImf,1386
AS21ysBPME_71.fna,1386_1,0.050000000000000044,average,ANImf,1386
AS22ysBPME_140.fna,1386_1,0.050000000000000044,average,ANImf,1386
AS24abBPME_19.fna,1386_1,0.050000000000000044,average,ANImf,1386
AS08sgBPME_99.fna,1387_1,0.050000000000000044,average,ANImf,1387
AS23ysBPME_208.fna,1387_1,0.050000000000000044,average,ANImf,1387
AS08sgBPME_216.fna,1388_0,0.050000000000000044,average,ANImf,1388
AS10tlH2TH_345.fna,1389_0,0.050000000000000044,average,ANImf,1389
AS29adLBPA_7.fna,1390_1,0.050000000000000044,average,ANImf,1390
AS4AglBPMA_35.fna,1390_1,0.050000000000000044,average,ANImf,1390
AS4DglBPLU_14.fna,1390_1,0.050000000000000044,average,ANImf,1390
AS4EglBPAV_31.fna,1390_1,0.050000000000000044,average,ANImf,1390
AS26fmACSIPLY_55.fna,1391_0,0.050000000000000044,average,ANImf,1391
AS08sgBPME_9.fna,1392_0,0.050000000000000044,average,ANImf,1392
AS10tlH2TH_305.fna,1393_0,0.050000000000000044,average,ANImf,1393
AS23ysBPME_339.fna,1394_1,0.050000000000000044,average,ANImf,1394
AS31mySISU_73.fna,1394_1,0.050000000000000044,average,ANImf,1394
AS23ysBPME_215.fna,1395_0,0.050000000000000044,average,ANImf,1395
AS04akNAM_109.fna,1396_0,0.050000000000000044,average,ANImf,1396
AS31mySISU_55.fna,1397_0,0.050000000000000044,average,ANImf,1397
AS08sgBPME_180.fna,1398_1,0.050000000000000044,average,ANImf,1398
AS20ysBPTH_109.fna,1398_1,0.050000000000000044,average,ANImf,1398
